utterance,intent,category,tags,answer
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BELQ,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BEL,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,B,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BIP,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BL,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BL,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,B,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BCIL,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BELZ,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BIL,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BI,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BLQZ,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BI,"чтобы узнать способы оплаты, узнайте"
мочь оформить возврат деньга,check_payment_methods,PAYMENT,BQ,"чтобы узнать способы оплаты, узнайте"
